"Title","User","Domain","Bot","Comment","Server URL","Full URL"
"Category:Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license"
"Q14673631","SR5","www.wikidata.org","false","/* wbsetdescription-remove:1|en */ taxon, [[:toollabs:quickstatements/#/batch/247955|batch #247955]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q14673631"
"Wikipedia:WikiProject Louisville/MostEdited","SDZeroBot","en.wikipedia.org","true","Updating database report: periodic update","https://en.wikipedia.org","https://en.wikipedia.org/wiki/Wikipedia:WikiProject Louisville/MostEdited"
"NJ Transit Bus Operations","Transitsylveonkpop","en.wikipedia.org","false","","https://en.wikipedia.org","https://en.wikipedia.org/wiki/NJ Transit Bus Operations"
"File:Am S-Bahnhof Bellevue in Berlin.jpg","SchlurcherBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */ automatically adding [[Commons:Structured data|structured data]] based on file information","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Am S-Bahnhof Bellevue in Berlin.jpg"
"Category:Self-published work","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Self-published work"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Kreuzwegstation II Verdings Klausen.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Kreuzwegstation II Verdings Klausen.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings"
"Category:Self-published work missing SDC copyright license","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Self-published work missing SDC copyright license"
"Категория:Общество Тбилиси","Fleur-de-farine","ru.wikipedia.org","false","[[:Категория:Население Тбилиси]] добавлена в категорию","https://ru.wikipedia.org","https://ru.wikipedia.org/wiki/Категория:Общество Тбилиси"
"Category:Range Rover Sport Series I","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Range Rover Sport Series I"
"Категория:Население Грузии","Fleur-de-farine","ru.wikipedia.org","false","[[:Категория:Население Тбилиси]] добавлена в категорию","https://ru.wikipedia.org","https://ru.wikipedia.org/wiki/Категория:Население Грузии"
"Category:White Land Rover SUVs","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:White Land Rover SUVs"
"Вукова ћирилица","EmausBot","sh.wikipedia.org","true","Bot: Popravak dvostrukih preusmjeravanja → [[Srpska ćirilica]]","https://sh.wikipedia.org","https://sh.wikipedia.org/wiki/Вукова ћирилица"
"File:Riola Sardo banner.jpg","SchlurcherBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */ automatically adding [[Commons:Structured data|structured data]] based on file information","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Riola Sardo banner.jpg"
"File:3C 315 SDSS.jpg","Galaxybeing","commons.wikimedia.org","false","Uploaded a work by Aladin Sky Server from https://aladin.cds.unistra.fr/AladinLite/ with UploadWizard","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:3C 315 SDSS.jpg"
"Q69771290","KrBot","www.wikidata.org","true","/* wbsetlabel-set:1|en */ Comparative study of hormone receptor content and morphologic parameters in endometrial cancer and in non-malignant uterine tissue","https://www.wikidata.org","https://www.wikidata.org/wiki/Q69771290"
"File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg","Damian B Oh","commons.wikimedia.org","false","/* wbeditentity-update-languages-and-other-short:0||en */","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg"
"Q29783880","Kbseah","www.wikidata.org","false","/* wbsetlabel-add:1|mul */ Afrotyphlops brevis, [[:toollabs:quickstatements/#/batch/247940|batch #247940]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q29783880"
"Alte Feste","ProfessorGeschichte2011","de.wikipedia.org","false","/* Fotos */","https://de.wikipedia.org","https://de.wikipedia.org/wiki/Alte Feste"
"Q111299944","Florentyna","www.wikidata.org","false","/* wbsetdescription-add:1|zh-hk */ 羽毛球錦標賽, [[:toollabs:quickstatements/#/batch/247863|batch #247863]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q111299944"
"HMS Spey (P234)","Coeusin","en.wikipedia.org","false","/* Operational history */Spacing","https://en.wikipedia.org","https://en.wikipedia.org/wiki/HMS Spey (P234)"
"Category:Nio (agyō)","Verdy p","commons.wikimedia.org","false","[[:File:Seigantoji8458.JPG]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Nio (agyō)"
"File:Midland Railway Centre - Caprotti crescendo^ - geograph.org.uk - 7810405.jpg","GeographBot","commons.wikimedia.org","true","/* wbeditentity-update-languages-and-other-short:0||en */ Adding structured data to this newly uploaded geograph.org.uk image","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Midland Railway Centre - Caprotti crescendo^ - geograph.org.uk - 7810405.jpg"
"Category:Nio","Verdy p","commons.wikimedia.org","false","[[:File:Seigantoji8458.JPG]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Nio"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Marienaltar Verdings Klausen.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior"
"File:Vasco de Gama - ode-symphonie - paroles de Louis Delâtre ; musique de Georges Bizet ; partition chant et piano transcrite par Léon Roques - btv1b52000897v (87 of 92).jpg","Gzen92Bot","commons.wikimedia.org","true","Gallica btv1b52000897v","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Vasco de Gama - ode-symphonie - paroles de Louis Delâtre ; musique de Georges Bizet ; partition chant et piano transcrite par Léon Roques - btv1b52000897v (87 of 92).jpg"
"File:嗯...節目已經播出了... 珍藏很久的照片也是時候放出來了... 第一波...(歐陽娜娜 薛之谦) (1).jpg","Yann","commons.wikimedia.org","false","Media missing permission as of 14 June 2025","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:嗯...節目已經播出了... 珍藏很久的照片也是時候放出來了... 第一波...(歐陽娜娜 薛之谦) (1).jpg"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Marienaltar Verdings Klausen.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings"
"Q69771290","KrBot","www.wikidata.org","true","/* wbsetlabel-set:1|nl */ Comparative study of hormone receptor content and morphologic parameters in endometrial cancer and in non-malignant uterine tissue","https://www.wikidata.org","https://www.wikidata.org/wiki/Q69771290"
"Премьер Грузии посоветовал Киеву не слушать «авантюриста» Саакашвили — он «питается» кризисом, ему плохо там, где мирно","InternetArchiveBot","ru.wikinews.org","true","","https://ru.wikinews.org","https://ru.wikinews.org/wiki/Премьер Грузии посоветовал Киеву не слушать «авантюриста» Саакашвили — он «питается» кризисом, ему плохо там, где мирно"
"File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg","Damian B Oh","commons.wikimedia.org","false","/* wbeditentity-update-languages-and-other-short:0||en */","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg"
"Q14675859","SR5","www.wikidata.org","false","/* wbsetdescription-remove:1|en */ taxon, [[:toollabs:quickstatements/#/batch/247955|batch #247955]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q14675859"
"Category:Mull of Galloway Trail","Malcolma","commons.wikimedia.org","false","[[:File:Mull of Galloway Trail Information Board - geograph.org.uk - 3621295.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Mull of Galloway Trail"
"Category:Mull of Galloway","Malcolma","commons.wikimedia.org","false","[[:File:Mull of Galloway Trail Information Board - geograph.org.uk - 3621295.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Mull of Galloway"
"Q135008899","Bouzinac","www.wikidata.org","false","/* wbsetclaim-create:2||1 */ [[Property:P31]]: [[Q5135520]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q135008899"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Frescos Silvester Hieronymus Verdings Klausen.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Frescos Silvester Hieronymus Verdings Klausen.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings"
"Category:Files from Gallica","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Files from Gallica"
"File:NDL960059 米麦蔬菜新式増収法 part7.pdf","MidleadingBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:NDL960059 米麦蔬菜新式増収法 part7.pdf"
"Category:Artworks without Wikidata item","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Artworks without Wikidata item"
"Q29783901","Kbseah","www.wikidata.org","false","/* wbsetlabel-add:1|mul */ Afrotyphlops mucruso, [[:toollabs:quickstatements/#/batch/247940|batch #247940]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q29783901"
"Category:PD France","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD France"
"Category:PD US expired","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD US expired"
"Category:PD-US missing SDC copyright status","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD-US missing SDC copyright status"
"Category:PD NASA","Galaxybeing","commons.wikimedia.org","false","[[:File:3C 315 SDSS.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD NASA"
"Category:PD-old missing SDC copyright status","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD-old missing SDC copyright status"
"Galiziako Traineruen Liga","Gartxoak","eu.wikipedia.org","false","/* 2025eko traineruak */","https://eu.wikipedia.org","https://eu.wikipedia.org/wiki/Galiziako Traineruen Liga"
"Category:CC-PD-Mark","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:CC-PD-Mark"
"Category:1994 births","Barras","simple.wikipedia.org","false","[[:Kōji Chikamoto]] added to category","https://simple.wikipedia.org","https://simple.wikipedia.org/wiki/Category:1994 births"
"Category:PD-USGov missing SDC copyright status","Galaxybeing","commons.wikimedia.org","false","[[:File:3C 315 SDSS.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD-USGov missing SDC copyright status"
"Q69771290","KrBot","www.wikidata.org","true","/* wbsetlabel-set:1|sq */ Comparative study of hormone receptor content and morphologic parameters in endometrial cancer and in non-malignant uterine tissue","https://www.wikidata.org","https://www.wikidata.org/wiki/Q69771290"
"Category:Living people","Barras","simple.wikipedia.org","false","[[:Kōji Chikamoto]] added to category","https://simple.wikipedia.org","https://simple.wikipedia.org/wiki/Category:Living people"
"Category:PD Old (assumed)","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD Old (assumed)"
"Lista miniștrilor afacerilor externe în anul 2014","Bogdan 1956","ro.wikipedia.org","false","","https://ro.wikipedia.org","https://ro.wikipedia.org/wiki/Lista miniștrilor afacerilor externe în anul 2014"
"Category:Radio galaxies","Galaxybeing","commons.wikimedia.org","false","[[:File:3C 315 SDSS.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Radio galaxies"
"Category:Japanese baseball players","Barras","simple.wikipedia.org","false","[[:Kōji Chikamoto]] added to category","https://simple.wikipedia.org","https://simple.wikipedia.org/wiki/Category:Japanese baseball players"
"Category:Sheet music from Gallica (Bibliothèque nationale de France) uploaded by Gzen92Bot","Gzen92Bot","commons.wikimedia.org","true","[[:File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Sheet music from Gallica (Bibliothèque nationale de France) uploaded by Gzen92Bot"
"File:Convento de santa teresa (6).jpg","SchlurcherBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */ automatically adding [[Commons:Structured data|structured data]] based on file information","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Convento de santa teresa (6).jpg"
"File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 60).jpg","DPLA bot","commons.wikimedia.org","true","Uploading DPLA ID ""[[dpla:25e3d6b883f748bbc246085089e3a2ea|25e3d6b883f748bbc246085089e3a2ea]]"".","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 60).jpg"
